"","name","number","sex","year"
"3016","Skye",71,"Female",2009
"3017","Lauren",71,"Female",2009
"3018","Stella",70,"Female",2009
"3019","Madeline",70,"Female",2009
"3020","Isabel",70,"Female",2009
"3021","Gabrielle",69,"Female",2009
"3022","Alyssa",69,"Female",2009
"3023","Keira",68,"Female",2009
"3024","Lillian",66,"Female",2009
"3025","Gabriella",64,"Female",2009
"3026","Brooke",64,"Female",2009
"3027","Dakota",63,"Female",2009
"3028","Laura",61,"Female",2009
"3029","Kate",61,"Female",2009
"3030","Kiara",60,"Female",2009
"3031","Eden",60,"Female",2009
"3032","Stephanie",59,"Female",2009
"3033","Anna",59,"Female",2009
"3034","Piper",58,"Female",2009
"3035","Alice",58,"Female",2009
"3036","Ebony",58,"Female",2009
"3037","Alexandra",57,"Female",2009
"3038","Trinity",56,"Female",2009
"3039","Natalie",54,"Female",2009
"3040","Indiana",54,"Female",2009
"3041","Tia",53,"Female",2009
"3042","Lola",53,"Female",2009
"3043","Makayla",53,"Female",2009
"3044","Annabelle",53,"Female",2009
"3045","Charlee",53,"Female",2009
"3046","Violet",52,"Female",2009
"3047","Brianna",52,"Female",2009
"3048",NA,NA,"Female",2009
"3049","Jack",595,"Male",2008
"3050","Cooper",561,"Male",2008
"3051","William",499,"Male",2008
"3052","Lachlan",496,"Male",2008
"3053","Riley",465,"Male",2008
"3054","Joshua",422,"Male",2008
"3055","Thomas",399,"Male",2008
"3056","Ethan",368,"Male",2008
"3057","Samuel",363,"Male",2008
"3058","Oliver",359,"Male",2008
"3059","Noah",332,"Male",2008
"3060","Benjamin",310,"Male",2008
"3061","Jacob",287,"Male",2008
"3062","James",287,"Male",2008
"3063","Ryan",280,"Male",2008
"3064","Jackson",273,"Male",2008
"3065","Harrison",268,"Male",2008
"3066","Alexander",252,"Male",2008
"3067","Liam",251,"Male",2008
"3068","Max",248,"Male",2008
"3069","Daniel",239,"Male",2008
"3070","Tyler",234,"Male",2008
"3071","Matthew",233,"Male",2008
"3072","Lucas",233,"Male",2008
"3073","Hayden",233,"Male",2008
"3074","Jayden",227,"Male",2008
"3075","Luke",217,"Male",2008
"3076","Jake",216,"Male",2008
"3077","Blake",211,"Male",2008
"3078","Charlie",193,"Male",2008
"3079","Isaac",191,"Male",2008
"3080","Dylan",190,"Male",2008
"3081","Bailey",186,"Male",2008
"3082","Nicholas",184,"Male",2008
"3083","Connor",175,"Male",2008
"3084","Angus",173,"Male",2008
"3085","Seth",170,"Male",2008
"3086","Mitchell",166,"Male",2008
"3087","Hunter",159,"Male",2008
"3088","Michael",157,"Male",2008
"3089","Jordan",156,"Male",2008
"3090","Zachary",153,"Male",2008
"3091","Joseph",150,"Male",2008
"3092","Xavier",149,"Male",2008
"3093","Harry",143,"Male",2008
"3094","Lincoln",142,"Male",2008
"3095","Hamish",142,"Male",2008
"3096","Aiden",136,"Male",2008
"3097","Caleb",136,"Male",2008
"3098","Jesse",133,"Male",2008
"3099","Cody",130,"Male",2008
"3100","Ashton",130,"Male",2008
"3101","Levi",129,"Male",2008
"3102","Cameron",129,"Male",2008
"3103","Elijah",127,"Male",2008
"3104","Logan",121,"Male",2008
"3105","Mason",117,"Male",2008
"3106","Kai",117,"Male",2008
"3107","Oscar",116,"Male",2008
"3108","Nate",113,"Male",2008
"3109","Henry",110,"Male",2008
"3110","Jett",106,"Male",2008
"3111","Tyson",103,"Male",2008
"3112","Patrick",103,"Male",2008
"3113","Alex",103,"Male",2008
"3114","Declan",103,"Male",2008
"3115","Jai",99,"Male",2008
"3116","Beau",95,"Male",2008
"3117","Tristan",94,"Male",2008
"3118","Finn",93,"Male",2008
"3119","Sebastian",92,"Male",2008
"3120","Andrew",90,"Male",2008
"3121","Brock",90,"Male",2008
"3122","Joel",89,"Male",2008
"3123","Adam",89,"Male",2008
"3124","Zane",88,"Male",2008
"3125","Sam",87,"Male",2008
"3126","Darcy",87,"Male",2008
"3127","Flynn",85,"Male",2008
"3128","Aidan",84,"Male",2008
"3129","Toby",83,"Male",2008
"3130","Archie",83,"Male",2008
"3131","Chase",83,"Male",2008
"3132","Christopher",79,"Male",2008
"3133","Charles",79,"Male",2008
"3134","Owen",78,"Male",2008
"3135","Callum",77,"Male",2008
"3136","Brodie",77,"Male",2008
"3137","Taj",76,"Male",2008
"3138","Christian",75,"Male",2008
"3139","Jaxon",74,"Male",2008
"3140","David",74,"Male",2008
"3141","Zac",73,"Male",2008
"3142","Nathan",73,"Male",2008
"3143","George",73,"Male",2008
"3144","Hudson",72,"Male",2008
"3145","Dominic",72,"Male",2008
"3146","Eli",70,"Male",2008
"3147","Aaron",67,"Male",2008
"3148","Robert",65,"Male",2008
"3149","Brayden",65,"Male",2008
"3150",NA,NA,"Male",2008
"3151",NA,NA,"Male",2008
"3152","Chloe",443,"Female",2008
"3153","Mia",429,"Female",2008
"3154","Emily",418,"Female",2008
"3155","Ella",413,"Female",2008
"3156","Charlotte",405,"Female",2008
"3157","Isabella",396,"Female",2008
"3158","Lily",324,"Female",2008
"3159","Olivia",322,"Female",2008
"3160","Sienna",319,"Female",2008
"3161","Sophie",298,"Female",2008
"3162","Ava",296,"Female",2008
"3163","Hannah",277,"Female",2008
"3164","Grace",267,"Female",2008
"3165","Amelia",247,"Female",2008
"3166","Jessica",244,"Female",2008
"3167","Ruby",220,"Female",2008
"3168","Matilda",215,"Female",2008
"3169","Emma",202,"Female",2008
"3170","Zoe",193,"Female",2008
"3171","Madison",192,"Female",2008
"3172","Sarah",184,"Female",2008
"3173","Chelsea",180,"Female",2008
"3174","Lucy",179,"Female",2008
"3175","Georgia",179,"Female",2008
"3176","Hayley",176,"Female",2008
"3177","Jasmine",169,"Female",2008
"3178","Maddison",161,"Female",2008
"3179","Holly",159,"Female",2008
"3180","Lilly",145,"Female",2008
"3181","Summer",144,"Female",2008
"3182","Isabelle",128,"Female",2008
"3183","Samantha",127,"Female",2008
"3184","Caitlin",127,"Female",2008
"3185","Abigail",126,"Female",2008
"3186","Sophia",121,"Female",2008
"3187","Jade",114,"Female",2008
"3188","Paige",113,"Female",2008
"3189","Amber",112,"Female",2008
"3190","Tahlia",110,"Female",2008
"3191","Bella",104,"Female",2008
"3192","Savannah",103,"Female",2008
"3193","Claire",101,"Female",2008
"3194","Molly",99,"Female",2008
"3195","Eva",99,"Female",2008
"3196","Elizabeth",98,"Female",2008
"3197","Layla",96,"Female",2008
"3198","Kate",94,"Female",2008
"3199","Imogen",92,"Female",2008
"3200","Brooke",90,"Female",2008
"3201","Alyssa",86,"Female",2008
"3202","Amy",86,"Female",2008
"3203","Mackenzie",85,"Female",2008
"3204","Kayla",85,"Female",2008
"3205","Zara",81,"Female",2008
"3206","Mikayla",81,"Female",2008
"3207","Keira",80,"Female",2008
"3208","Lara",79,"Female",2008
"3209","Lacey",78,"Female",2008
"3210","Phoebe",77,"Female",2008
"3211","Charli",77,"Female",2008
"3212","Eliza",76,"Female",2008
"3213","Taylah",73,"Female",2008
"3214","Makayla",73,"Female",2008
"3215","Charlie",73,"Female",2008
"3216","Abbey",72,"Female",2008
"3217","Tayla",71,"Female",2008
"3218","Lillian",71,"Female",2008
"3219","Taylor",70,"Female",2008
"3220","Erin",69,"Female",2008
"3221","Isabel",67,"Female",2008
"3222","Alexis",67,"Female",2008
"3223","Annabelle",67,"Female",2008
"3224","Ellie",66,"Female",2008
"3225","Scarlett",65,"Female",2008
"3226","Madeline",65,"Female",2008
"3227","Lauren",65,"Female",2008
"3228","Gabrielle",65,"Female",2008
"3229","Addison",65,"Female",2008
"3230","Abby",65,"Female",2008
"3231","Kaitlyn",64,"Female",2008
"3232","Isla",64,"Female",2008
"3233","Skye",63,"Female",2008
"3234","Maya",63,"Female",2008
"3235","Evie",63,"Female",2008
"3236","Alexandra",63,"Female",2008
"3237","Kiara",62,"Female",2008
"3238","Gemma",62,"Female",2008
"3239","Stella",61,"Female",2008
"3240","Natalie",61,"Female",2008
"3241","Poppy",60,"Female",2008
"3242","Jorja",60,"Female",2008
"3243","Katie",60,"Female",2008
"3244","Heidi",59,"Female",2008
"3245","Leah",58,"Female",2008
"3246","Gabriella",58,"Female",2008
"3247","Dakota",58,"Female",2008
"3248","Anna",57,"Female",2008
"3249","Indiana",56,"Female",2008
"3250","Madeleine",54,"Female",2008
"3251","Ebony",54,"Female",2008
"3252",NA,NA,"Female",2008
"3253",NA,NA,"Female",2008
"3254",NA,NA,"Female",2008
"3255","Jack",651,"Male",2007
"3256","Lachlan",564,"Male",2007
"3257","William",475,"Male",2007
"3258","Riley",453,"Male",2007
"3259","Joshua",453,"Male",2007
"3260","Cooper",453,"Male",2007
"3261","Thomas",414,"Male",2007
"3262","Ethan",371,"Male",2007
"3263","Samuel",355,"Male",2007
"3264","Ryan",348,"Male",2007
"3265","Matthew",326,"Male",2007
"3266","Liam",325,"Male",2007
"3267","Noah",319,"Male",2007
"3268","Benjamin",315,"Male",2007
"3269","Jacob",311,"Male",2007
"3270","Oliver",290,"Male",2007
"3271","James",288,"Male",2007
"3272","Alexander",275,"Male",2007
"3273","Jake",257,"Male",2007
"3274","Daniel",247,"Male",2007
"3275","Harrison",242,"Male",2007
"3276","Jackson",242,"Male",2007
"3277","Luke",235,"Male",2007
"3278","Jayden",228,"Male",2007
"3279","Lucas",227,"Male",2007
"3280","Nicholas",219,"Male",2007
"3281","Bailey",218,"Male",2007
"3282","Tyler",216,"Male",2007
"3283","Dylan",216,"Male",2007
"3284","Hayden",212,"Male",2007
"3285","Connor",212,"Male",2007
"3286","Isaac",196,"Male",2007
"3287","Max",193,"Male",2007
"3288","Blake",189,"Male",2007
"3289","Seth",188,"Male",2007
"3290","Charlie",184,"Male",2007
"3291","Mitchell",175,"Male",2007
"3292","Joseph",160,"Male",2007
"3293","Harry",154,"Male",2007
"3294","Jordan",152,"Male",2007
"3295","Michael",151,"Male",2007
"3296","Xavier",144,"Male",2007
"3297","Oscar",144,"Male",2007
"3298","Hunter",144,"Male",2007
"3299","Caleb",143,"Male",2007
"3300","Nathan",142,"Male",2007
"3301","Zachary",139,"Male",2007
"3302","Kai",139,"Male",2007
"3303","Alex",139,"Male",2007
"3304","Cameron",134,"Male",2007
"3305","Angus",134,"Male",2007
"3306","Logan",133,"Male",2007
"3307","Cody",126,"Male",2007
"3308","Ashton",125,"Male",2007
"3309","Patrick",123,"Male",2007
"3310","Jett",123,"Male",2007
"3311","Jesse",120,"Male",2007
"3312","Levi",116,"Male",2007
"3313","Lincoln",115,"Male",2007
"3314","Elijah",113,"Male",2007
"3315","Brock",111,"Male",2007
"3316","Toby",107,"Male",2007
"3317","Sebastian",104,"Male",2007
"3318","Hamish",100,"Male",2007
"3319","Mason",97,"Male",2007
"3320","Jai",97,"Male",2007
"3321","Darcy",95,"Male",2007
"3322","Andrew",95,"Male",2007
"3323","Corey",93,"Male",2007
"3324","Aidan",92,"Male",2007
"3325","Nate",91,"Male",2007
"3326","Adam",91,"Male",2007
"3327","Tyson",89,"Male",2007
"3328","Brayden",89,"Male",2007
"3329","Tristan",88,"Male",2007
"3330","Zac",85,"Male",2007
"3331","Flynn",85,"Male",2007
"3332","Aiden",85,"Male",2007
"3333","Declan",85,"Male",2007
"3334","Henry",84,"Male",2007
"3335","Christopher",84,"Male",2007
"3336","Finn",83,"Male",2007
"3337","Dominic",82,"Male",2007
"3338","Beau",82,"Male",2007
"3339","Joel",80,"Male",2007
"3340","Callum",79,"Male",2007
"3341","Marcus",77,"Male",2007
"3342","Sam",76,"Male",2007
"3343","Christian",76,"Male",2007
"3344","Taj",75,"Male",2007
"3345","David",75,"Male",2007
"3346","George",74,"Male",2007
"3347","Hudson",74,"Male",2007
"3348","Will",73,"Male",2007
"3349","John",73,"Male",2007
"3350","Aaron",73,"Male",2007
"3351","Zane",71,"Male",2007
"3352","Chase",67,"Male",2007
"3353","Brodie",67,"Male",2007
"3354","Rhys",66,"Male",2007
"3355","Charles",66,"Male",2007
"3356",NA,NA,"Male",2007
"3357",NA,NA,"Male",2007
"3358","Ella",530,"Female",2007
"3359","Charlotte",430,"Female",2007
"3360","Emily",405,"Female",2007
"3361","Mia",395,"Female",2007
"3362","Chloe",393,"Female",2007
"3363","Isabella",387,"Female",2007
"3364","Sophie",303,"Female",2007
"3365","Lily",298,"Female",2007
"3366","Ava",298,"Female",2007
"3367","Olivia",279,"Female",2007
"3368","Sienna",273,"Female",2007
"3369","Jessica",270,"Female",2007
"3370","Hannah",259,"Female",2007
"3371","Grace",256,"Female",2007
"3372","Georgia",236,"Female",2007
"3373","Ruby",222,"Female",2007
"3374","Amelia",222,"Female",2007
"3375","Sarah",210,"Female",2007
"3376","Emma",200,"Female",2007
"3377","Madison",189,"Female",2007
"3378","Hayley",183,"Female",2007
"3379","Lucy",165,"Female",2007
"3380","Jasmine",158,"Female",2007
"3381","Chelsea",153,"Female",2007
"3382","Maddison",148,"Female",2007
"3383","Zoe",144,"Female",2007
"3384","Lilly",141,"Female",2007
"3385","Summer",138,"Female",2007
"3386","Holly",136,"Female",2007
"3387","Paige",134,"Female",2007
"3388","Jade",133,"Female",2007
"3389","Caitlin",129,"Female",2007
"3390","Bella",125,"Female",2007
"3391","Matilda",118,"Female",2007
"3392","Isabelle",118,"Female",2007
"3393","Amy",115,"Female",2007
"3394","Elizabeth",114,"Female",2007
"3395","Tahlia",111,"Female",2007
"3396","Lara",109,"Female",2007
"3397","Alyssa",109,"Female",2007
"3398","Mackenzie",106,"Female",2007
"3399","Claire",106,"Female",2007
"3400","Imogen",105,"Female",2007
"3401","Samantha",103,"Female",2007
"3402","Abby",99,"Female",2007
"3403","Abigail",97,"Female",2007
"3404","Sophia",96,"Female",2007
"3405","Brooke",94,"Female",2007
"3406","Savannah",93,"Female",2007
"3407","Kate",88,"Female",2007
"3408","Phoebe",87,"Female",2007
"3409","Jorja",87,"Female",2007
"3410","Taylah",86,"Female",2007
"3411","Molly",86,"Female",2007
"3412","Mikayla",86,"Female",2007
"3413","Abbey",86,"Female",2007
"3414","Kayla",85,"Female",2007
"3415","Erin",84,"Female",2007
"3416","Skye",83,"Female",2007
"3417","Gabrielle",80,"Female",2007
"3418","Katie",78,"Female",2007
"3419","Eva",78,"Female",2007
"3420","Brianna",78,"Female",2007
"3421","Zara",74,"Female",2007
"3422","Lauren",74,"Female",2007
"3423","Scarlett",73,"Female",2007
"3424","Layla",71,"Female",2007
"3425","Kaitlyn",71,"Female",2007
"3426","Stella",70,"Female",2007
"3427","Kiara",69,"Female",2007
"3428","Tayla",68,"Female",2007
"3429","Amber",68,"Female",2007
"3430","Dakota",68,"Female",2007
"3431","Natalie",66,"Female",2007
"3432","Charli",66,"Female",2007
"3433","Taylor",65,"Female",2007
"3434","Laura",65,"Female",2007
"3435","Maya",65,"Female",2007
"3436","Ellie",65,"Female",2007
"3437","Piper",64,"Female",2007
"3438","Caitlyn",64,"Female",2007
"3439","Alice",64,"Female",2007
"3440","Ebony",63,"Female",2007
"3441","Madeline",61,"Female",2007
"3442","Evie",60,"Female",2007
"3443","Keira",58,"Female",2007
"3444","Aaliyah",58,"Female",2007
"3445","Anna",57,"Female",2007
"3446","Alexandra",56,"Female",2007
"3447","Alexis",55,"Female",2007
"3448","Annabelle",54,"Female",2007
"3449","Felicity",52,"Female",2007
"3450","Charlee",52,"Female",2007
"3451","Isabel",51,"Female",2007
"3452","Trinity",50,"Female",2007
"3453","Tara",50,"Female",2007
"3454","Lillian",50,"Female",2007
"3455","Katelyn",50,"Female",2007
"3456","Bianca",50,"Female",2007
"3457","Claudia",50,"Female",2007
"3458",NA,NA,"Female",2007
"3459",NA,NA,"Female",2007
"3460",NA,NA,"Female",2007
"3461","Jack",641,"Male",2006
"3462","Lachlan",512,"Male",2006
"3463","Joshua",449,"Male",2006
"3464","William",432,"Male",2006
"3465","Thomas",392,"Male",2006
"3466","Ethan",347,"Male",2006
"3467","Ryan",330,"Male",2006
"3468","Samuel",325,"Male",2006
"3469","Cooper",320,"Male",2006
"3470","Matthew",302,"Male",2006
"3471","Noah",295,"Male",2006
"3472","Liam",288,"Male",2006
"3473","Riley",274,"Male",2006
"3474","Benjamin",261,"Male",2006
"3475","James",258,"Male",2006
"3476","Daniel",254,"Male",2006
"3477","Jacob",253,"Male",2006
"3478","Alexander",243,"Male",2006
"3479","Harrison",238,"Male",2006
"3480","Nicholas",227,"Male",2006
"3481","Luke",212,"Male",2006
"3482","Connor",210,"Male",2006
"3483","Jackson",208,"Male",2006
"3484","Bailey",207,"Male",2006
"3485","Dylan",202,"Male",2006
"3486","Mitchell",194,"Male",2006
"3487","Jordan",191,"Male",2006
"3488","Jake",190,"Male",2006
"3489","Blake",185,"Male",2006
"3490","Oliver",184,"Male",2006
"3491","Jayden",180,"Male",2006
"3492","Hayden",178,"Male",2006
"3493","Seth",177,"Male",2006
"3494","Max",171,"Male",2006
"3495","Lucas",169,"Male",2006
"3496","Zachary",164,"Male",2006
"3497","Tyler",164,"Male",2006
"3498","Isaac",161,"Male",2006
"3499","Charlie",157,"Male",2006
"3500","Caleb",156,"Male",2006
"3501","Harry",138,"Male",2006
"3502","Michael",137,"Male",2006
"3503","Joseph",131,"Male",2006
"3504","Xavier",126,"Male",2006
"3505","Cody",125,"Male",2006
"3506","Kai",124,"Male",2006
"3507","Logan",123,"Male",2006
"3508","Nathan",120,"Male",2006
"3509","Alex",120,"Male",2006
"3510","Jesse",117,"Male",2006
"3511","Angus",112,"Male",2006
"3512","Hunter",109,"Male",2006
"3513","Jett",108,"Male",2006
"3514","Cameron",107,"Male",2006
"3515","Patrick",105,"Male",2006
"3516","Oscar",104,"Male",2006
"3517","Andrew",103,"Male",2006
"3518","Elijah",98,"Male",2006
"3519","Corey",93,"Male",2006
"3520","Dominic",90,"Male",2006
"3521","Sebastian",89,"Male",2006
"3522","Christopher",89,"Male",2006
"3523","Toby",88,"Male",2006
"3524","Christian",86,"Male",2006
"3525","Declan",85,"Male",2006
"3526","Aiden",81,"Male",2006
"3527","Adam",80,"Male",2006
"3528","Zane",79,"Male",2006
"3529","Kyle",79,"Male",2006
"3530","Levi",78,"Male",2006
"3531","Flynn",78,"Male",2006
"3532","Callum",78,"Male",2006
"3533","Aidan",78,"Male",2006
"3534","Joel",77,"Male",2006
"3535","Brodie",77,"Male",2006
"3536","Zac",76,"Male",2006
"3537","Mason",76,"Male",2006
"3538","Henry",76,"Male",2006
"3539","Finn",75,"Male",2006
"3540","David",74,"Male",2006
"3541","Jai",73,"Male",2006
"3542","Darcy",73,"Male",2006
"3543","Ashton",72,"Male",2006
"3544","Brock",71,"Male",2006
"3545","John",70,"Male",2006
"3546","Brandon",68,"Male",2006
"3547","Beau",67,"Male",2006
"3548","Tyson",65,"Male",2006
"3549","Hamish",65,"Male",2006
"3550","Tristan",62,"Male",2006
"3551","Lincoln",61,"Male",2006
"3552","Brayden",61,"Male",2006
"3553","Tom",60,"Male",2006
"3554","Sean",59,"Male",2006
"3555","Rhys",56,"Male",2006
"3556","Robert",54,"Male",2006
"3557","Byron",54,"Male",2006
"3558","Anthony",54,"Male",2006
"3559","Charles",54,"Male",2006
"3560","Sam",53,"Male",2006
"3561","Will",53,"Male",2006
"3562","Jonathan",53,"Male",2006
"3563",NA,NA,"Male",2006
"3564","Ella",371,"Female",2006
"3565","Emily",370,"Female",2006
"3566","Charlotte",344,"Female",2006
"3567","Chloe",343,"Female",2006
"3568","Mia",294,"Female",2006
"3569","Grace",283,"Female",2006
"3570","Sophie",282,"Female",2006
"3571","Olivia",250,"Female",2006
"3572","Isabella",242,"Female",2006
"3573","Lily",239,"Female",2006
"3574","Jessica",232,"Female",2006
"3575","Sienna",214,"Female",2006
"3576","Hannah",204,"Female",2006
"3577","Sarah",203,"Female",2006
"3578","Emma",200,"Female",2006
"3579","Georgia",198,"Female",2006
"3580","Madison",193,"Female",2006
"3581","Jasmine",184,"Female",2006
"3582","Ava",183,"Female",2006
"3583","Amelia",173,"Female",2006
"3584","Hayley",168,"Female",2006
"3585","Zoe",159,"Female",2006
"3586","Ruby",151,"Female",2006
"3587","Holly",146,"Female",2006
"3588","Jade",139,"Female",2006
"3589","Lucy",138,"Female",2006
"3590","Paige",134,"Female",2006
"3591","Amy",134,"Female",2006
"3592","Chelsea",133,"Female",2006
"3593","Caitlin",129,"Female",2006
"3594","Maddison",121,"Female",2006
"3595","Lilly",120,"Female",2006
"3596","Amber",104,"Female",2006
"3597","Tahlia",101,"Female",2006
"3598","Summer",101,"Female",2006
"3599","Bella",100,"Female",2006
"3600","Kate",98,"Female",2006
"3601","Lauren",96,"Female",2006
"3602","Brooke",96,"Female",2006
"3603","Alyssa",94,"Female",2006
"3604","Isabelle",91,"Female",2006
"3605","Lara",89,"Female",2006
"3606","Sophia",87,"Female",2006
"3607","Abigail",87,"Female",2006
"3608","Molly",86,"Female",2006
"3609","Mackenzie",84,"Female",2006
"3610","Kayla",84,"Female",2006
"3611","Laura",83,"Female",2006
"3612","Jorja",83,"Female",2006
"3613","Abbey",82,"Female",2006
"3614","Claire",82,"Female",2006
"3615","Samantha",80,"Female",2006
"3616","Elizabeth",78,"Female",2006
"3617","Imogen",78,"Female",2006
"3618","Brianna",76,"Female",2006
"3619","Madeline",74,"Female",2006
"3620","Eva",73,"Female",2006
"3621","Dakota",73,"Female",2006
"3622","Layla",71,"Female",2006
"3623","Matilda",69,"Female",2006
"3624","Mikayla",68,"Female",2006
"3625","Stephanie",67,"Female",2006
"3626","Alice",67,"Female",2006
"3627","Ebony",67,"Female",2006
